# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
FilePageCacheLockFree.totalPagesAllocated,1739762870491000000,1739762930673000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1739762870491000000,1739762930673000000,0
FilePageCacheLockFree.totalHeapBytesReclaimed,1739762870491000000,1739762930673000000,0
FilePageCacheLockFree.totalPagesReclaimed,1739762870491000000,1739762930673000000,0
FilePageCacheLockFree.totalPagesRequestsMs,1739762870491000000,1739762930673000000,0
FilePageCacheLockFree.totalBytesRequested,1739762870491000000,1739762930673000000,0
DirectByteBufferAllocator.hits,1739762870491000000,1739762930673000000,5
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1739762870491000000,1739762930673000000,0
FilePageCacheLockFree.totalPagesRequested,1739762870491000000,1739762930673000000,0
FilePageCache.maxRegisteredFiles,1739762870491000000,1739762930673000000,520
FilePageCacheLockFree.totalNativeBytesReclaimed,1739762870491000000,1739762930673000000,0
FilePageCacheLockFree.heapBytesInUse,1739762870491000000,1739762930673000000,0
StorageLockContext.competingThreads.avg,1739762870491000000,1739762930673000000,0.0
StreamlinedBlobStorage.recordsDeleted,1739762870491000000,1739762930673000000,0
FilePageCacheLockFree.totalNativeBytesAllocated,1739762870491000000,1739762930673000000,0
FilePageCache.maxCacheSizeInBytes,1739762870491000000,1739762930673000000,195051520
FilePageCacheLockFree.totalClosedStoragesReclaimed,1739762870491000000,1739762930673000000,0
FilePageCacheLockFree.totalPagesWriteMs,1739762870491000000,1739762930673000000,0
FilePageCacheLockFree.totalHeapBytesAllocated,1739762870491000000,1739762930673000000,0
FilePageCache.uncachedFileAccess,1739762870491000000,1739762930673000000,336
FilePageCacheLockFree.housekeeperTurnsDone,1739762870491000000,1739762930673000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1739762870491000000,1739762930673000000,195051520
DirectByteBufferAllocator.misses,1739762870491000000,1739762930673000000,188
FilePageCache.capacityInBytes,1739762870491000000,1739762930673000000,503316478
FilePageCache.pageLoads,1739762870491000000,1739762930673000000,193
FilePageCache.pageFastCacheHits,1739762870491000000,1739762930673000000,13114
DirectByteBufferAllocator.reclaimed,1739762870491000000,1739762930673000000,5
MappedFileStorage.totalTimeSpentOnMappingUs,1739762870491000000,1739762930673000000,87347
FilePageCacheLockFree.nativeBytesInUse,1739762870491000000,1739762930673000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1739762870491000000,1739762930673000000,0
StreamlinedBlobStorage.recordsAllocated,1739762870491000000,1739762930673000000,0
StorageLockContext.competingThreads.max,1739762870491000000,1739762930673000000,0
DirectByteBufferAllocator.disposed,1739762870491000000,1739762930673000000,0
MappedFileStorage.storages,1739762870491000000,1739762930673000000,6
FilePageCacheLockFree.housekeeperTurnsSkipped,1739762870491000000,1739762930673000000,0
FilePageCacheLockFree.totalPagesWritten,1739762870491000000,1739762930673000000,0
StreamlinedBlobStorage.recordsRelocated,1739762870491000000,1739762930673000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1739762870491000000,1739762930673000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1739762870491000000,1739762930673000000,0
FilePageCache.totalPageDisposalsUs,1739762870491000000,1739762930673000000,466
FilePageCacheLockFree.totalBytesWritten,1739762870491000000,1739762930673000000,0
FilePageCacheLockFree.totalPagesHandedOver,1739762870491000000,1739762930673000000,0
StorageLockContext.competingThreads.90P,1739762870491000000,1739762930673000000,0
FilePageCache.totalPageLoadsUs,1739762870491000000,1739762930673000000,175065
MappedFileStorage.totalBytesMapped,1739762870491000000,1739762930673000000,164626432
FilePageCacheLockFree.housekeeperTimeSpentMs,1739762870491000000,1739762930673000000,0
FilePageCacheLockFree.totalPagesReadMs,1739762870491000000,1739762930673000000,0
FilePageCacheLockFree.totalBytesRead,1739762870491000000,1739762930673000000,0
MappedFileStorage.totalPagesMapped,1739762870491000000,1739762930673000000,6
AWTEventQueue.dispatchTimeMaxNs,1739762870491000000,1739762930673000000,0
ReadAction.executionsCount,1739762870491000000,1739762930673000000,74
FlushQueue.waitingTimeAvgNs,1739762870491000000,1739762930673000000,0.0
AWTEventQueue.dispatchTimeAvgNs,1739762870491000000,1739762930673000000,0.0
FlushQueue.tasksExecuted,1739762870491000000,1739762930673000000,0
FlushQueue.executionTime90PNs,1739762870491000000,1739762930673000000,0
FlushQueue.waitingTime90PNs,1739762870491000000,1739762930673000000,0
AWTEventQueue.dispatchTime90PNs,1739762870491000000,1739762930673000000,0
WriteAction.executionsCount,1739762870491000000,1739762930673000000,0
FlushQueue.queueSize90P,1739762870491000000,1739762930673000000,0
FlushQueue.executionTimeMaxNs,1739762870491000000,1739762930673000000,0
AWTEventQueue.dispatchTimeTotalNS,1739762870491000000,1739762930673000000,2213461407
FlushQueue.queueSizeAvg,1739762870491000000,1739762930673000000,0.0
FlushQueue.queueSizeMax,1739762870491000000,1739762930673000000,0
FlushQueue.executionTimeAvgNs,1739762870491000000,1739762930673000000,0.0
AWTEventQueue.eventsDispatched,1739762870491000000,1739762930673000000,0
FlushQueue.waitingTimeMaxNs,1739762870491000000,1739762930673000000,0
VFS.fileByIdCache.hits,1739762930673000000,1739762983964000000,5
VFS.fileChildByName,1739762930673000000,1739762983964000000,17870
VFS.fileByIdCache.misses,1739762930673000000,1739762983964000000,118
VFS.invertedFileNameIndex.requests,1739762930673000000,1739762983964000000,2
cacheStateStorage.get.duration,1739762930673000000,1739762983964000000,62
cacheStateStorage.get.counter,1739762930673000000,1739762983964000000,27
cacheStateStorage.set.duration,1739762930673000000,1739762983964000000,50
cacheStateStorage.set.counter,1739762930673000000,1739762983964000000,17
DiskQueryRelay.taskExecutionTotalTimeUs,1739762930673000000,1739762983964000000,2911713
parser.IgnoreLang.size.bytes,1739762930673000000,1739762983964000000,0
DiskQueryRelay.tasksExecuted,1739762930673000000,1739762983964000000,129988
parser.JAVA.time.ns,1739762930673000000,1739762983964000000,57345257
writeAction.count,1739762930673000000,1739762983964000000,35
parser.JAVA.size.bytes,1739762930673000000,1739762983964000000,2933
writeAction.wait.ms,1739762930673000000,1739762983964000000,14
lexer.IgnoreLang.size.bytes,1739762930673000000,1739762983964000000,0
writeAction.median.wait.ms,1739762930673000000,1739762983964000000,0
lexer.JAVA.size.bytes,1739762930673000000,1739762983964000000,2933
DiskQueryRelay.taskWaitingTotalTimeUs,1739762930673000000,1739762983964000000,7191038
DiskQueryRelay.tasksRequested,1739762930673000000,1739762983964000000,130591
parser.IgnoreLang.time.ns,1739762930673000000,1739762983964000000,3192942
lexer.IgnoreLang.time.ns,1739762930673000000,1739762983964000000,54609
writeAction.max.wait.ms,1739762930673000000,1739762983964000000,3
lexer.JAVA.time.ns,1739762930673000000,1739762983964000000,6751985
jps.save.global.entities.ms,1739762930673000000,1739762983964000000,21
jps.global.initialize.library.bridges.after.loading.ms,1739762930673000000,1739762983964000000,0
workspaceModel.load.cache.from.file.ms,1739762930673000000,1739762983964000000,0
jps.modifiable.module.model.bridge.renaming.ms,1739762930673000000,1739762983964000000,0
jps.project.serializers.load.ms,1739762930673000000,1739762983964000000,2
jps.modifiable.module.model.bridge.disposing.ms,1739762930673000000,1739762983964000000,0
jps.load.project.to.empty.storage.ms,1739762930673000000,1739762983964000000,20
workspaceModel.global.apply.state.to.project.ms,1739762930673000000,1739762983964000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1739762930673000000,1739762983964000000,8
jps.modifiable.module.model.bridge.new.module.ms,1739762930673000000,1739762983964000000,25
workspaceModel.mutableEntityStorage.entities.by.source.ms,1739762930673000000,1739762983964000000,0
jps.artifact.entities.serializer.load.entities.ms,1739762930673000000,1739762983964000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1739762930673000000,1739762983964000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1739762930673000000,1739762983964000000,0
jps.global.handle.changed.events.ms,1739762930673000000,1739762983964000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1739762930673000000,1739762983964000000,0
jps.module.iml.entities.serializer.load.entities.ms,1739762930673000000,1739762983964000000,0
workspaceModel.save.cache.to.file.ms,1739762930673000000,1739762983964000000,46
workspaceModel.mutableEntityStorage.modify.entity.ms,1739762930673000000,1739762983964000000,10
workspaceModel.moduleManagerBridge.get.modules.ms,1739762930673000000,1739762983964000000,2
jps.reload.project.entities.ms,1739762930673000000,1739762983964000000,1
jps.facet.change.listener.process.change.events.ms,1739762930673000000,1739762983964000000,0
jps.global.handle.before.change.events.ms,1739762930673000000,1739762983964000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1739762930673000000,1739762983964000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1739762930673000000,1739762983964000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1739762930673000000,1739762983964000000,2
jps.artifact.entities.serializer.save.entities.ms,1739762930673000000,1739762983964000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1739762930673000000,1739762983964000000,4
workspaceModel.do.save.caches.ms,1739762930673000000,1739762983964000000,46
workspaceModel.moduleBridgeLoader.loading.modules.ms,1739762930673000000,1739762983964000000,149
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1739762930673000000,1739762983964000000,0
workspaceModel.sync.entities.ms,1739762930673000000,1739762983964000000,3
jps.global.get.libraries.ms,1739762930673000000,1739762983964000000,0
workspaceModel.moduleBridge.before.changed.ms,1739762930673000000,1739762983964000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1739762930673000000,1739762983964000000,1
jps.facet.change.listener.before.change.events.ms,1739762930673000000,1739762983964000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1739762930673000000,1739762983964000000,0
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1739762930673000000,1739762983964000000,3
jps.modifiable.module.model.bridge.load.module.ms,1739762930673000000,1739762983964000000,0
workspaceModel.mutableEntityStorage.instances.count,1739762930673000000,1739762983964000000,28
workspaceModel.orphan.listener.update.ms,1739762930673000000,1739762983964000000,2
jps.facet.change.listener.init.bridge.ms,1739762930673000000,1739762983964000000,1
jps.library.entities.serializer.load.entities.ms,1739762930673000000,1739762983964000000,0
jps.app.storage.content.writer.save.component.ms,1739762930673000000,1739762983964000000,2
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1739762930673000000,1739762983964000000,0
jps.project.serializers.save.ms,1739762930673000000,1739762983964000000,41
jps.global.get.library.ms,1739762930673000000,1739762983964000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1739762930673000000,1739762983964000000,0
jps.storage.jps.conf.reader.load.component.ms,1739762930673000000,1739762983964000000,1
workspaceModel.global.updates.ms,1739762930673000000,1739762983964000000,13
workspaceModel.moduleManagerBridge.create.module.instance.ms,1739762930673000000,1739762983964000000,22
workspaceModel.global.updates.count,1739762930673000000,1739762983964000000,3
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1739762930673000000,1739762983964000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1739762930673000000,1739762983964000000,1
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1739762930673000000,1739762983964000000,0
workspaceModel.load.cache.metadata.from.file.ms,1739762930673000000,1739762983964000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1739762930673000000,1739762983964000000,15
jps.library.entities.serializer.save.entities.ms,1739762930673000000,1739762983964000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1739762930673000000,1739762983964000000,5
jps.save.changed.project.entities.ms,1739762930673000000,1739762983964000000,41
jps.app.storage.content.reader.load.component.ms,1739762930673000000,1739762983964000000,0
workspaceModel.mutableEntityStorage.entities.ms,1739762930673000000,1739762983964000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1739762930673000000,1739762983964000000,0
jps.global.get.library.by.name.ms,1739762930673000000,1739762983964000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1739762930673000000,1739762983964000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1739762930673000000,1739762983964000000,0
jps.global.initialize.library.bridges.ms,1739762930673000000,1739762983964000000,0
jps.load.initial.state.ms,1739762930673000000,1739762983964000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1739762930673000000,1739762983964000000,0
jps.module.iml.entities.serializer.save.entities.ms,1739762930673000000,1739762983964000000,22
workspaceModel.moduleManagerBridge.load.all.modules.ms,1739762930673000000,1739762983964000000,3
jps.apply.loaded.storage.ms,1739762930673000000,1739762983964000000,94
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1739762930673000000,1739762983964000000,3
workspaceModel.moduleBridge.update.option.ms,1739762930673000000,1739762983964000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1739762930673000000,1739762983964000000,3
workspaceModel.workspaceFileIndexData.markDirty.ms,1739762930673000000,1739762983964000000,0
workspaceModel.cachedValueWithParameters.total.get.count,1739762930673000000,1739762983964000000,0
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1739762930673000000,1739762983964000000,2
workspaceModel.on.before.changed.ms,1739762930673000000,1739762983964000000,42
workspaceModel.full.replace.project.model.ms,1739762930673000000,1739762983964000000,90
workspaceModel.collect.changes.ms,1739762930673000000,1739762983964000000,0
workspaceModel.workspaceFileIndexData.getPackageName.ms,1739762930673000000,1739762983964000000,4
workspaceModel.update.unloaded.entities.ms,1739762930673000000,1739762983964000000,0
workspaceModel.workspaceFileIndexData.init.ms,1739762930673000000,1739762983964000000,1
workspaceModel.initializing.ms,1739762930673000000,1739762983964000000,0
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1739762930673000000,1739762983964000000,0
workspaceModel.cachedValue.from.cache.count,1739762930673000000,1739762983964000000,233
workspaceModel.cachedValueWithParameters.calculated.count,1739762930673000000,1739762983964000000,0
workspaceModel.loading.total.ms,1739762930673000000,1739762983964000000,3
workspaceModel.updates.ms,1739762930673000000,1739762983964000000,31
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1739762930673000000,1739762983964000000,80
workspaceModel.updates.count,1739762930673000000,1739762983964000000,2
workspaceModel.replace.project.model.ms,1739762930673000000,1739762983964000000,0
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1739762930673000000,1739762983964000000,2
workspaceModel.init.bridges.ms,1739762930673000000,1739762983964000000,3
workspaceModel.updates.precise.ms,1739762930673000000,1739762983964000000,0
workspaceModel.cachedValue.total.get.count,1739762930673000000,1739762983964000000,252
workspaceModel.cachedValue.calculated.count,1739762930673000000,1739762983964000000,19
workspaceModel.workspaceFileIndexData.processFileSets.ms,1739762930673000000,1739762983964000000,0
workspaceModel.cachedValueWithParameters.clear.count,1739762930673000000,1739762983964000000,0
workspaceModel.loading.from.cache.ms,1739762930673000000,1739762983964000000,0
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1739762930673000000,1739762983964000000,39
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1739762930673000000,1739762983964000000,0
workspaceModel.check.recursive.update.ms,1739762930673000000,1739762983964000000,0
workspaceModel.pre.handlers.ms,1739762930673000000,1739762983964000000,0
workspaceModel.cachedValueWithParameters.from.cache.count,1739762930673000000,1739762983964000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1739762930673000000,1739762983964000000,21
workspaceModel.cachedValue.clear.count,1739762930673000000,1739762983964000000,4
workspaceModel.to.snapshot.ms,1739762930673000000,1739762983964000000,0
workspaceModel.workspaceFileIndexData.instances.count,1739762930673000000,1739762983964000000,1
workspaceModel.on.changed.ms,1739762930673000000,1739762983964000000,72
Indexing.totalTimeIndexersSleptMs,1739762930673000000,1739762983964000000,14822
Indexes.allKeys.lookupDurationAvgMs,1739762930673000000,1739762983964000000,0.0
Indexes.allKeys.lookups,1739762930673000000,1739762983964000000,0
Indexing.cache.totalCacheAccesses,1739762930673000000,1739762983964000000,1323191
Indexes.stubs.lookupDurationMaxMs,1739762930673000000,1739762983964000000,0.0
Indexing.writer_1.totalTimeSpentWritingMs,1739762930673000000,1739762983964000000,3525
Indexing.writesQueuedMax,1739762930673000000,1739762983964000000,0
Indexing.writesQueuedMin,1739762930673000000,1739762983964000000,9223372036854775807
Indexes.entries.lookups,1739762930673000000,1739762983964000000,20
Indexing.writer_2.totalTimeSpentWritingMs,1739762930673000000,1739762983964000000,310
Indexes.entries.lookupDurationMaxMs,1739762930673000000,1739762983964000000,0.0
Indexing.cache.totalCacheMisses,1739762930673000000,1739762983964000000,719629
Indexes.stubs.lookupDurationAvgMs,1739762930673000000,1739762983964000000,0.0
Indexing.cache.totalCacheEvicted,1739762930673000000,1739762983964000000,719629
Indexes.entries.lookupDurationAvgMs,1739762930673000000,1739762983964000000,0.0
Indexes.stubs.lookups,1739762930673000000,1739762983964000000,382
Indexes.allKeys.lookupDuration90PMs,1739762930673000000,1739762983964000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1739762930673000000,1739762983964000000,0.0
Indexes.stubs.lookupDuration90PMs,1739762930673000000,1739762983964000000,0.0
Indexing.writer_3.totalTimeSpentWritingMs,1739762930673000000,1739762983964000000,4216
Indexing.writer_0.totalTimeSpentWritingMs,1739762930673000000,1739762983964000000,1092
Indexes.entries.lookupDuration90PMs,1739762930673000000,1739762983964000000,0.0
FilePageCache.pageHits,1739762930673000000,1739762983964000000,22577
FilePageCache.disposedBuffers,1739762930673000000,1739762983964000000,319
FilePageCacheLockFree.totalPageAllocationsWaited,1739762930673000000,1739762983964000000,0
FilePageCacheLockFree.totalPagesAllocated,1739762930673000000,1739762983964000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1739762930673000000,1739762983964000000,0
FilePageCacheLockFree.totalHeapBytesReclaimed,1739762930673000000,1739762983964000000,0
FilePageCacheLockFree.totalPagesReclaimed,1739762930673000000,1739762983964000000,0
FilePageCacheLockFree.totalPagesRequestsMs,1739762930673000000,1739762983964000000,0
FilePageCacheLockFree.totalBytesRequested,1739762930673000000,1739762983964000000,0
DirectByteBufferAllocator.hits,1739762930673000000,1739762983964000000,0
FilePageCacheLockFree.totalPagesRequested,1739762930673000000,1739762983964000000,0
FilePageCache.maxRegisteredFiles,1739762930673000000,1739762983964000000,538
FilePageCacheLockFree.totalNativeBytesReclaimed,1739762930673000000,1739762983964000000,0
FilePageCacheLockFree.heapBytesInUse,1739762930673000000,1739762983964000000,0
StorageLockContext.competingThreads.avg,1739762930673000000,1739762983964000000,0.0
FilePageCacheLockFree.totalNativeBytesAllocated,1739762930673000000,1739762983964000000,0
FilePageCache.maxCacheSizeInBytes,1739762930673000000,1739762983964000000,332414976
FilePageCacheLockFree.totalClosedStoragesReclaimed,1739762930673000000,1739762983964000000,0
FilePageCacheLockFree.totalPagesWriteMs,1739762930673000000,1739762983964000000,0
FilePageCacheLockFree.totalHeapBytesAllocated,1739762930673000000,1739762983964000000,0
FilePageCache.uncachedFileAccess,1739762930673000000,1739762983964000000,425
FilePageCacheLockFree.housekeeperTurnsDone,1739762930673000000,1739762983964000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1739762930673000000,1739762983964000000,41959424
DirectByteBufferAllocator.misses,1739762930673000000,1739762983964000000,131
FilePageCache.capacityInBytes,1739762930673000000,1739762983964000000,503316478
FilePageCache.pageLoads,1739762930673000000,1739762983964000000,131
FilePageCache.pageFastCacheHits,1739762930673000000,1739762983964000000,3100552
DirectByteBufferAllocator.reclaimed,1739762930673000000,1739762983964000000,42
FilePageCacheLockFree.nativeBytesInUse,1739762930673000000,1739762983964000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1739762930673000000,1739762983964000000,0
StorageLockContext.competingThreads.max,1739762930673000000,1739762983964000000,0
DirectByteBufferAllocator.disposed,1739762930673000000,1739762983964000000,277
FilePageCacheLockFree.housekeeperTurnsSkipped,1739762930673000000,1739762983964000000,0
FilePageCacheLockFree.totalPagesWritten,1739762930673000000,1739762983964000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1739762930673000000,1739762983964000000,41959424
FilePageCache.totalPageDisposalsUs,1739762930673000000,1739762983964000000,504
FilePageCacheLockFree.totalBytesWritten,1739762930673000000,1739762983964000000,0
FilePageCacheLockFree.totalPagesHandedOver,1739762930673000000,1739762983964000000,0
StorageLockContext.competingThreads.90P,1739762930673000000,1739762983964000000,0
FilePageCache.totalPageLoadsUs,1739762930673000000,1739762983964000000,98520
FilePageCacheLockFree.housekeeperTimeSpentMs,1739762930673000000,1739762983964000000,0
FilePageCacheLockFree.totalPagesReadMs,1739762930673000000,1739762983964000000,0
FilePageCacheLockFree.totalBytesRead,1739762930673000000,1739762983964000000,0
JVM.totalSafepointCount,1739762930673000000,1739762983964000000,278
JVM.GC.collectionTimesMs,1739762930673000000,1739762983964000000,494
JVM.totalDirectByteBuffersBytes,1739762930673000000,1739762983964000000,48819038
JVM.threadCount,1739762930673000000,1739762983964000000,120
JVM.totalTimeAtSafepointsMs,1739762930673000000,1739762983964000000,529
JVM.maxThreadCount,1739762930673000000,1739762983964000000,133
