# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
FilePageCache.capacityInBytes,1739763105649000000,1739763165665000000,503316478
FilePageCache.totalPageDisposalsUs,1739763105649000000,1739763165665000000,786
MappedFileStorage.totalTimeSpentOnMappingUs,1739763105649000000,1739763165665000000,13784
FilePageCacheLockFree.heapBytesInUse,1739763105649000000,1739763165665000000,0
FilePageCache.disposedBuffers,1739763105649000000,1739763165665000000,4
FilePageCacheLockFree.housekeeperTurnsDone,1739763105649000000,1739763165665000000,0
FilePageCache.uncachedFileAccess,1739763105649000000,1739763165665000000,172
StorageLockContext.competingThreads.90P,1739763105649000000,1739763165665000000,0
FilePageCacheLockFree.housekeeperTurnsSkipped,1739763105649000000,1739763165665000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1739763105649000000,1739763165665000000,0
FilePageCacheLockFree.nativeBytesInUse,1739763105649000000,1739763165665000000,0
FilePageCacheLockFree.totalNativeBytesReclaimed,1739763105649000000,1739763165665000000,0
FilePageCacheLockFree.totalHeapBytesReclaimed,1739763105649000000,1739763165665000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1739763105649000000,1739763165665000000,2493771
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1739763105649000000,1739763165665000000,0
FilePageCacheLockFree.totalBytesRequested,1739763105649000000,1739763165665000000,0
FilePageCache.pageHits,1739763105649000000,1739763165665000000,0
MappedFileStorage.totalPagesMapped,1739763105649000000,1739763165665000000,16
FilePageCacheLockFree.housekeeperTimeSpentMs,1739763105649000000,1739763165665000000,0
FilePageCacheLockFree.totalPagesWritten,1739763105649000000,1739763165665000000,0
FilePageCache.pageFastCacheHits,1739763105649000000,1739763165665000000,6188
FilePageCacheLockFree.totalPageAllocationsWaited,1739763105649000000,1739763165665000000,0
FilePageCacheLockFree.totalPagesWriteMs,1739763105649000000,1739763165665000000,0
DirectByteBufferAllocator.hits,1739763105649000000,1739763165665000000,4
FilePageCacheLockFree.totalBytesRead,1739763105649000000,1739763165665000000,0
StreamlinedBlobStorage.recordsAllocated,1739763105649000000,1739763165665000000,35017
FileChannelInterruptsRetryer.totalRetriedAttempts,1739763105649000000,1739763165665000000,0
FilePageCacheLockFree.totalPagesReadMs,1739763105649000000,1739763165665000000,0
FilePageCache.pageLoads,1739763105649000000,1739763165665000000,243
FilePageCacheLockFree.totalBytesWritten,1739763105649000000,1739763165665000000,0
FilePageCacheLockFree.totalPagesAllocated,1739763105649000000,1739763165665000000,0
DirectByteBufferAllocator.disposed,1739763105649000000,1739763165665000000,0
StorageLockContext.competingThreads.avg,1739763105649000000,1739763165665000000,0.0
FilePageCache.totalPageLoadsUs,1739763105649000000,1739763165665000000,170671
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1739763105649000000,1739763165665000000,478759
FilePageCacheLockFree.totalPagesRequested,1739763105649000000,1739763165665000000,0
DirectByteBufferAllocator.reclaimed,1739763105649000000,1739763165665000000,4
StorageLockContext.competingThreads.max,1739763105649000000,1739763165665000000,0
DirectByteBufferAllocator.misses,1739763105649000000,1739763165665000000,239
FilePageCacheLockFree.totalNativeBytesAllocated,1739763105649000000,1739763165665000000,0
FilePageCacheLockFree.totalPagesHandedOver,1739763105649000000,1739763165665000000,0
FilePageCache.maxRegisteredFiles,1739763105649000000,1739763165665000000,535
FilePageCacheLockFree.totalPagesRequestsMs,1739763105649000000,1739763165665000000,0
FilePageCacheLockFree.totalHeapBytesAllocated,1739763105649000000,1739763165665000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1739763105649000000,1739763165665000000,248528896
MappedFileStorage.storages,1739763105649000000,1739763165665000000,16
StreamlinedBlobStorage.recordsRelocated,1739763105649000000,1739763165665000000,0
MappedFileStorage.totalBytesMapped,1739763105649000000,1739763165665000000,202637312
workspaceModel.workspaceFileIndexData.init.ms,1739763105649000000,1739763165665000000,24
workspaceModel.updates.ms,1739763105649000000,1739763165665000000,41
workspaceModel.cachedValue.from.cache.count,1739763105649000000,1739763165665000000,338
workspaceModel.entityStorageSnapshotImpl.instances.count,1739763105649000000,1739763165665000000,49
workspaceModel.full.replace.project.model.ms,1739763105649000000,1739763165665000000,19
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1739763105649000000,1739763165665000000,9
workspaceModel.on.changed.ms,1739763105649000000,1739763165665000000,35
workspaceModel.on.before.changed.ms,1739763105649000000,1739763165665000000,20
workspaceModel.init.bridges.ms,1739763105649000000,1739763165665000000,2
workspaceModel.loading.total.ms,1739763105649000000,1739763165665000000,120
workspaceModel.cachedValueWithParameters.total.get.count,1739763105649000000,1739763165665000000,0
workspaceModel.cachedValue.total.get.count,1739763105649000000,1739763165665000000,376
workspaceModel.workspaceFileIndexData.processFileSets.ms,1739763105649000000,1739763165665000000,0
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1739763105649000000,1739763165665000000,12
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1739763105649000000,1739763165665000000,0
workspaceModel.updates.precise.ms,1739763105649000000,1739763165665000000,8
workspaceModel.replace.project.model.ms,1739763105649000000,1739763165665000000,18
workspaceModel.cachedValue.clear.count,1739763105649000000,1739763165665000000,7
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1739763105649000000,1739763165665000000,56
workspaceModel.initializing.ms,1739763105649000000,1739763165665000000,1
workspaceModel.workspaceFileIndexData.markDirty.ms,1739763105649000000,1739763165665000000,0
workspaceModel.update.unloaded.entities.ms,1739763105649000000,1739763165665000000,0
workspaceModel.check.recursive.update.ms,1739763105649000000,1739763165665000000,1
workspaceModel.updates.count,1739763105649000000,1739763165665000000,7
workspaceModel.loading.from.cache.ms,1739763105649000000,1739763165665000000,114
workspaceModel.cachedValueWithParameters.calculated.count,1739763105649000000,1739763165665000000,0
workspaceModel.cachedValueWithParameters.from.cache.count,1739763105649000000,1739763165665000000,0
workspaceModel.workspaceFileIndexData.instances.count,1739763105649000000,1739763165665000000,2
workspaceModel.cachedValueWithParameters.clear.count,1739763105649000000,1739763165665000000,0
workspaceModel.cachedValue.calculated.count,1739763105649000000,1739763165665000000,38
workspaceModel.collect.changes.ms,1739763105649000000,1739763165665000000,0
workspaceModel.pre.handlers.ms,1739763105649000000,1739763165665000000,0
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1739763105649000000,1739763165665000000,0
workspaceModel.to.snapshot.ms,1739763105649000000,1739763165665000000,0
workspaceModel.workspaceFileIndexData.getPackageName.ms,1739763105649000000,1739763165665000000,5
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1739763105649000000,1739763165665000000,38
workspaceModel.global.updates.count,1739763105649000000,1739763165665000000,2
workspaceModel.moduleBridge.before.changed.ms,1739763105649000000,1739763165665000000,0
jps.artifact.entities.serializer.load.entities.ms,1739763105649000000,1739763165665000000,0
jps.modifiable.module.model.bridge.renaming.ms,1739763105649000000,1739763165665000000,0
jps.save.global.entities.ms,1739763105649000000,1739763165665000000,9
workspaceModel.mutableEntityStorage.entities.ms,1739763105649000000,1739763165665000000,1
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1739763105649000000,1739763165665000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1739763105649000000,1739763165665000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1739763105649000000,1739763165665000000,0
workspaceModel.do.save.caches.ms,1739763105649000000,1739763165665000000,81
workspaceModel.moduleManagerBridge.load.all.modules.ms,1739763105649000000,1739763165665000000,68
workspaceModel.mutableEntityStorage.remove.entity.ms,1739763105649000000,1739763165665000000,0
jps.reload.project.entities.ms,1739763105649000000,1739763165665000000,0
jps.global.get.library.ms,1739763105649000000,1739763165665000000,0
jps.global.get.libraries.ms,1739763105649000000,1739763165665000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1739763105649000000,1739763165665000000,21
jps.project.serializers.load.ms,1739763105649000000,1739763165665000000,19
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1739763105649000000,1739763165665000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1739763105649000000,1739763165665000000,8
jps.modifiable.module.model.bridge.load.module.ms,1739763105649000000,1739763165665000000,0
jps.facet.change.listener.before.change.events.ms,1739763105649000000,1739763165665000000,0
workspaceModel.save.cache.to.file.ms,1739763105649000000,1739763165665000000,79
workspaceModel.moduleBridgeLoader.loading.modules.ms,1739763105649000000,1739763165665000000,280
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1739763105649000000,1739763165665000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1739763105649000000,1739763165665000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1739763105649000000,1739763165665000000,0
jps.library.entities.serializer.load.entities.ms,1739763105649000000,1739763165665000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1739763105649000000,1739763165665000000,2
jps.app.storage.content.reader.load.component.ms,1739763105649000000,1739763165665000000,1
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1739763105649000000,1739763165665000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1739763105649000000,1739763165665000000,2
workspaceModel.mutableEntityStorage.has.same.entities.ms,1739763105649000000,1739763165665000000,0
jps.global.initialize.library.bridges.ms,1739763105649000000,1739763165665000000,0
workspaceModel.orphan.listener.update.ms,1739763105649000000,1739763165665000000,3
workspaceModel.moduleManagerBridge.build.module.graph.ms,1739763105649000000,1739763165665000000,2
workspaceModel.moduleManagerBridge.get.modules.ms,1739763105649000000,1739763165665000000,0
jps.app.storage.content.writer.save.component.ms,1739763105649000000,1739763165665000000,2
workspaceModel.mutableEntityStorage.instances.count,1739763105649000000,1739763165665000000,65
jps.storage.jps.conf.reader.load.component.ms,1739763105649000000,1739763165665000000,2
workspaceModel.global.updates.ms,1739763105649000000,1739763165665000000,7
workspaceModel.mutableEntityStorage.entities.by.source.ms,1739763105649000000,1739763165665000000,0
jps.global.get.library.by.name.ms,1739763105649000000,1739763165665000000,0
jps.artifact.entities.serializer.save.entities.ms,1739763105649000000,1739763165665000000,0
jps.project.serializers.save.ms,1739763105649000000,1739763165665000000,14
workspaceModel.delayed.project.synchronizer.sync.ms,1739763105649000000,1739763165665000000,60
workspaceModel.moduleBridge.facet.initialization.ms,1739763105649000000,1739763165665000000,0
jps.modifiable.module.model.bridge.new.module.ms,1739763105649000000,1739763165665000000,3
workspaceModel.moduleManagerBridge.load.module.ms,1739763105649000000,1739763165665000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1739763105649000000,1739763165665000000,1
jps.load.project.to.empty.storage.ms,1739763105649000000,1739763165665000000,42
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1739763105649000000,1739763165665000000,2
workspaceModel.mutableEntityStorage.referrers.ms,1739763105649000000,1739763165665000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1739763105649000000,1739763165665000000,12
jps.save.changed.project.entities.ms,1739763105649000000,1739763165665000000,14
jps.modifiable.module.model.bridge.disposing.ms,1739763105649000000,1739763165665000000,0
jps.facet.change.listener.process.change.events.ms,1739763105649000000,1739763165665000000,1
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1739763105649000000,1739763165665000000,1
jps.facet.change.listener.init.bridge.ms,1739763105649000000,1739763165665000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1739763105649000000,1739763165665000000,35
jps.apply.loaded.storage.ms,1739763105649000000,1739763165665000000,29
workspaceModel.moduleBridge.update.option.ms,1739763105649000000,1739763165665000000,0
jps.load.initial.state.ms,1739763105649000000,1739763165665000000,9
jps.global.handle.changed.events.ms,1739763105649000000,1739763165665000000,0
workspaceModel.global.apply.state.to.project.ms,1739763105649000000,1739763165665000000,38
jps.library.entities.serializer.save.entities.ms,1739763105649000000,1739763165665000000,0
jps.global.handle.before.change.events.ms,1739763105649000000,1739763165665000000,0
workspaceModel.sync.entities.ms,1739763105649000000,1739763165665000000,3
workspaceModel.global.apply.state.to.project.builder.ms,1739763105649000000,1739763165665000000,2
jps.module.iml.entities.serializer.save.entities.ms,1739763105649000000,1739763165665000000,9
jps.global.initialize.library.bridges.after.loading.ms,1739763105649000000,1739763165665000000,0
workspaceModel.load.cache.from.file.ms,1739763105649000000,1739763165665000000,119
workspaceModel.moduleManagerBridge.create.module.instance.ms,1739763105649000000,1739763165665000000,2
workspaceModel.mutableEntityStorage.modify.entity.ms,1739763105649000000,1739763165665000000,14
workspaceModel.load.cache.metadata.from.file.ms,1739763105649000000,1739763165665000000,12
jps.module.iml.entities.serializer.load.entities.ms,1739763105649000000,1739763165665000000,10
cacheStateStorage.set.duration,1739763105649000000,1739763165665000000,5
cacheStateStorage.get.counter,1739763105649000000,1739763165665000000,26
cacheStateStorage.set.counter,1739763105649000000,1739763165665000000,3
cacheStateStorage.get.duration,1739763105649000000,1739763165665000000,142
Indexing.writer_0.totalTimeSpentWritingMs,1739763105649000000,1739763165665000000,1
Indexes.allKeys.lookups,1739763105649000000,1739763165665000000,0
Indexes.allKeys.lookupDurationAvgMs,1739763105649000000,1739763165665000000,0.0
Indexing.writer_1.totalTimeSpentWritingMs,1739763105649000000,1739763165665000000,7
Indexes.allKeys.lookupDurationMaxMs,1739763105649000000,1739763165665000000,0.0
Indexing.cache.totalCacheMisses,1739763105649000000,1739763165665000000,625
Indexes.entries.lookupDurationAvgMs,1739763105649000000,1739763165665000000,0.0
Indexes.stubs.lookups,1739763105649000000,1739763165665000000,42
Indexes.entries.lookupDuration90PMs,1739763105649000000,1739763165665000000,0.0
IndexesFlusher.totalFlushingTimeUs,1739763105649000000,1739763165665000000,322966
Indexes.stubs.lookupDurationAvgMs,1739763105649000000,1739763165665000000,0.0
Indexing.totalTimeIndexersSleptMs,1739763105649000000,1739763165665000000,0
Indexing.writesQueuedMin,1739763105649000000,1739763165665000000,9223372036854775807
Indexing.cache.totalCacheEvicted,1739763105649000000,1739763165665000000,624
Indexing.writer_2.totalTimeSpentWritingMs,1739763105649000000,1739763165665000000,2
Indexing.writesQueuedMax,1739763105649000000,1739763165665000000,0
Indexes.stubs.lookupDuration90PMs,1739763105649000000,1739763165665000000,0.0
IndexesFlusher.totalFlushesRetried,1739763105649000000,1739763165665000000,0
IndexesFlusher.totalContentionQuotaSpent,1739763105649000000,1739763165665000000,0
Indexing.cache.totalCacheAccesses,1739763105649000000,1739763165665000000,729
Indexes.entries.lookupDurationMaxMs,1739763105649000000,1739763165665000000,0.0
Indexing.writer_3.totalTimeSpentWritingMs,1739763105649000000,1739763165665000000,3
IndexesFlusher.totalFlushes,1739763105649000000,1739763165665000000,59
Indexes.entries.lookups,1739763105649000000,1739763165665000000,12
Indexes.stubs.lookupDurationMaxMs,1739763105649000000,1739763165665000000,0.0
Indexes.allKeys.lookupDuration90PMs,1739763105649000000,1739763165665000000,0.0
FlushQueue.executionTimeAvgNs,1739763105649000000,1739763165665000000,0.0
FlushQueue.waitingTimeAvgNs,1739763105649000000,1739763165665000000,0.0
NonBlockingReadAction.finalizedExecutionsCount,1739763105649000000,1739763165665000000,95
NonBlockingReadAction.failedExecutionTimeUs,1739763105649000000,1739763165665000000,3620
NonBlockingReadAction.finalizedExecutionTimeUs,1739763105649000000,1739763165665000000,470809
AWTEventQueue.dispatchTimeTotalNS,1739763105649000000,1739763165665000000,6876649112
FlushQueue.waitingTime90PNs,1739763105649000000,1739763165665000000,0
AWTEventQueue.dispatchTimeMaxNs,1739763105649000000,1739763165665000000,497663
ReadAction.executionsCount,1739763105649000000,1739763165665000000,63004
AWTEventQueue.eventsDispatched,1739763105649000000,1739763165665000000,2
AWTEventQueue.dispatchTime90PNs,1739763105649000000,1739763165665000000,497663
FlushQueue.executionTimeMaxNs,1739763105649000000,1739763165665000000,0
FlushQueue.executionTime90PNs,1739763105649000000,1739763165665000000,0
WriteAction.executionsCount,1739763105649000000,1739763165665000000,71
FlushQueue.queueSizeMax,1739763105649000000,1739763165665000000,0
FlushQueue.queueSize90P,1739763105649000000,1739763165665000000,0
FlushQueue.queueSizeAvg,1739763105649000000,1739763165665000000,0.0
NonBlockingReadAction.failedExecutionsCount,1739763105649000000,1739763165665000000,2
AWTEventQueue.dispatchTimeAvgNs,1739763105649000000,1739763165665000000,269376.0
FlushQueue.waitingTimeMaxNs,1739763105649000000,1739763165665000000,0
FlushQueue.tasksExecuted,1739763105649000000,1739763165665000000,0
compiler.ArtifactVirtualFileListener.propertyChanged.ms,1739763105649000000,1739763165665000000,0
compiler.ArtifactManagerBridge.findArtifact.ms,1739763105649000000,1739763165665000000,0
compiler.ArtifactManagerBridge.commit.ms,1739763105649000000,1739763165665000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1739763105649000000,1739763165665000000,0
compiler.ArtifactVirtualFileListener.filePathChanged.ms,1739763105649000000,1739763165665000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1739763105649000000,1739763165665000000,1
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1739763105649000000,1739763165665000000,2
compiler.ArtifactManagerBridge.dropMappings.ms,1739763105649000000,1739763165665000000,0
compiler.ArtifactManagerBridge.getArtifacts.ms,1739763105649000000,1739763165665000000,0
parser.XML.size.bytes,1739763105649000000,1739763165665000000,220095
lexer.JAVA.size.bytes,1739763105649000000,1739763165665000000,1600
DiskQueryRelay.tasksExecuted,1739763105649000000,1739763165665000000,321
parser.JAVA.size.bytes,1739763105649000000,1739763165665000000,1600
DiskQueryRelay.tasksRequested,1739763105649000000,1739763165665000000,325
writeAction.wait.ms,1739763105649000000,1739763165665000000,54
DiskQueryRelay.taskWaitingTotalTimeUs,1739763105649000000,1739763165665000000,65505
lexer.XML.size.bytes,1739763105649000000,1739763165665000000,220095
lexer.JAVA.time.ns,1739763105649000000,1739763165665000000,5952683
DiskQueryRelay.taskExecutionTotalTimeUs,1739763105649000000,1739763165665000000,25006
parser.JAVA.time.ns,1739763105649000000,1739763165665000000,34910049
writeAction.max.wait.ms,1739763105649000000,1739763165665000000,19
writeAction.median.wait.ms,1739763105649000000,1739763165665000000,0
writeAction.count,1739763105649000000,1739763165665000000,71
parser.XML.time.ns,1739763105649000000,1739763165665000000,102681840
lexer.XML.time.ns,1739763105649000000,1739763165665000000,42168792
VFS.fileByIdCache.hits,1739763165665000000,1739763225660000000,0
VFS.contentStorage.recordsStoredSize,1739763165665000000,1739763225660000000,0
VFS.contentStorage.recordsStoredCompressed,1739763165665000000,1739763225660000000,0
FileNameCache.queries,1739763165665000000,1739763225660000000,832
VFS.contentStorage.recordsReadSize,1739763165665000000,1739763225660000000,1292
VFS.contentStorage.recordsDeduplicated,1739763165665000000,1739763225660000000,2
VFS.contentStorage.recordsReadDecompressed,1739763165665000000,1739763225660000000,0
FileNameCache.totalMisses,1739763165665000000,1739763225660000000,0
VFS.invertedFileNameIndex.requests,1739763165665000000,1739763225660000000,2
VFS.contentStorage.recordsDecompressionTimeUs,1739763165665000000,1739763225660000000,0
VFS.contentStorage.recordsStored,1739763165665000000,1739763225660000000,0
VFS.fileByIdCache.misses,1739763165665000000,1739763225660000000,52
VFS.fileChildByName,1739763165665000000,1739763225660000000,2374
VFS.contentStorage.recordsRead,1739763165665000000,1739763225660000000,4
VFS.contentStorage.recordsUncompressedSize,1739763165665000000,1739763225660000000,0
JVM.totalCpuTimeMs,1739763165665000000,1739763225660000000,21980
JVM.maxThreadCount,1739763165665000000,1739763225660000000,106
JVM.maxHeapBytes,1739763165665000000,1739763225660000000,2147483648
JVM.GC.collectionTimesMs,1739763165665000000,1739763225660000000,95
JVM.totalDirectByteBuffersBytes,1739763165665000000,1739763225660000000,250557534
JVM.usedNativeBytes,1739763165665000000,1739763225660000000,435136472
OS.loadAverage,1739763165665000000,1739763225660000000,0.91650390625
JVM.usedHeapBytes,1739763165665000000,1739763225660000000,426312896
JVM.totalTimeAtSafepointsMs,1739763165665000000,1739763225660000000,100
JVM.GC.collections,1739763165665000000,1739763225660000000,11
JVM.totalBytesAllocated,1739763165665000000,1739763225660000000,647634616
JVM.threadCount,1739763165665000000,1739763225660000000,104
JVM.totalSafepointCount,1739763165665000000,1739763225660000000,66
JVM.totalTimeToSafepointsMs,1739763165665000000,1739763225660000000,2
JVM.newThreadsCount,1739763165665000000,1739763225660000000,96
FilePageCache.maxCacheSizeInBytes,1739763165665000000,1739763225660000000,248528896
FilePageCacheLockFree.totalPagesReclaimed,1739763165665000000,1739763225660000000,0
FilePageCacheLockFree.totalClosedStoragesReclaimed,1739763165665000000,1739763225660000000,0
StreamlinedBlobStorage.recordsDeleted,1739763165665000000,1739763225660000000,0
FilePageCache.capacityInBytes,1739763165665000000,1739763225660000000,503316478
FilePageCache.totalPageDisposalsUs,1739763165665000000,1739763225660000000,0
MappedFileStorage.totalTimeSpentOnMappingUs,1739763165665000000,1739763225660000000,13784
FilePageCacheLockFree.heapBytesInUse,1739763165665000000,1739763225660000000,0
FilePageCache.disposedBuffers,1739763165665000000,1739763225660000000,0
FilePageCacheLockFree.housekeeperTurnsDone,1739763165665000000,1739763225660000000,0
FilePageCache.uncachedFileAccess,1739763165665000000,1739763225660000000,2
StorageLockContext.competingThreads.90P,1739763165665000000,1739763225660000000,0
FilePageCacheLockFree.housekeeperTurnsSkipped,1739763165665000000,1739763225660000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1739763165665000000,1739763225660000000,0
FilePageCacheLockFree.nativeBytesInUse,1739763165665000000,1739763225660000000,0
FilePageCacheLockFree.totalNativeBytesReclaimed,1739763165665000000,1739763225660000000,0
FilePageCacheLockFree.totalHeapBytesReclaimed,1739763165665000000,1739763225660000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1739763165665000000,1739763225660000000,280
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1739763165665000000,1739763225660000000,0
FilePageCacheLockFree.totalBytesRequested,1739763165665000000,1739763225660000000,0
FilePageCache.pageHits,1739763165665000000,1739763225660000000,0
MappedFileStorage.totalPagesMapped,1739763165665000000,1739763225660000000,16
FilePageCacheLockFree.housekeeperTimeSpentMs,1739763165665000000,1739763225660000000,0
FilePageCacheLockFree.totalPagesWritten,1739763165665000000,1739763225660000000,0
FilePageCache.pageFastCacheHits,1739763165665000000,1739763225660000000,58
FilePageCacheLockFree.totalPageAllocationsWaited,1739763165665000000,1739763225660000000,0
FilePageCacheLockFree.totalPagesWriteMs,1739763165665000000,1739763225660000000,0
DirectByteBufferAllocator.hits,1739763165665000000,1739763225660000000,0
FilePageCacheLockFree.totalBytesRead,1739763165665000000,1739763225660000000,0
StreamlinedBlobStorage.recordsAllocated,1739763165665000000,1739763225660000000,4
FileChannelInterruptsRetryer.totalRetriedAttempts,1739763165665000000,1739763225660000000,0
FilePageCacheLockFree.totalPagesReadMs,1739763165665000000,1739763225660000000,0
FilePageCache.pageLoads,1739763165665000000,1739763225660000000,0
FilePageCacheLockFree.totalBytesWritten,1739763165665000000,1739763225660000000,0
FilePageCacheLockFree.totalPagesAllocated,1739763165665000000,1739763225660000000,0
DirectByteBufferAllocator.disposed,1739763165665000000,1739763225660000000,0
StorageLockContext.competingThreads.avg,1739763165665000000,1739763225660000000,0.0
FilePageCache.totalPageLoadsUs,1739763165665000000,1739763225660000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1739763165665000000,1739763225660000000,31
FilePageCacheLockFree.totalPagesRequested,1739763165665000000,1739763225660000000,0
DirectByteBufferAllocator.reclaimed,1739763165665000000,1739763225660000000,0
StorageLockContext.competingThreads.max,1739763165665000000,1739763225660000000,0
DirectByteBufferAllocator.misses,1739763165665000000,1739763225660000000,0
FilePageCacheLockFree.totalNativeBytesAllocated,1739763165665000000,1739763225660000000,0
FilePageCacheLockFree.totalPagesHandedOver,1739763165665000000,1739763225660000000,0
FilePageCache.maxRegisteredFiles,1739763165665000000,1739763225660000000,535
FilePageCacheLockFree.totalPagesRequestsMs,1739763165665000000,1739763225660000000,0
FilePageCacheLockFree.totalHeapBytesAllocated,1739763165665000000,1739763225660000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1739763165665000000,1739763225660000000,248528896
MappedFileStorage.storages,1739763165665000000,1739763225660000000,16
StreamlinedBlobStorage.recordsRelocated,1739763165665000000,1739763225660000000,0
MappedFileStorage.totalBytesMapped,1739763165665000000,1739763225660000000,202637312
workspaceModel.workspaceFileIndexData.init.ms,1739763165665000000,1739763225660000000,0
workspaceModel.updates.ms,1739763165665000000,1739763225660000000,0
workspaceModel.cachedValue.from.cache.count,1739763165665000000,1739763225660000000,83
workspaceModel.entityStorageSnapshotImpl.instances.count,1739763165665000000,1739763225660000000,1
workspaceModel.full.replace.project.model.ms,1739763165665000000,1739763225660000000,0
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1739763165665000000,1739763225660000000,0
workspaceModel.on.changed.ms,1739763165665000000,1739763225660000000,0
