# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.on.before.changed.ms,1739763277388000000,1739763337392000000,17
workspaceModel.workspaceFileIndexData.processFileSets.ms,1739763277388000000,1739763337392000000,0
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1739763277388000000,1739763337392000000,148
workspaceModel.replace.project.model.ms,1739763277388000000,1739763337392000000,0
workspaceModel.workspaceFileIndexData.markDirty.ms,1739763277388000000,1739763337392000000,0
workspaceModel.on.changed.ms,1739763277388000000,1739763337392000000,25
workspaceModel.update.unloaded.entities.ms,1739763277388000000,1739763337392000000,0
workspaceModel.init.bridges.ms,1739763277388000000,1739763337392000000,23
workspaceModel.collect.changes.ms,1739763277388000000,1739763337392000000,0
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1739763277388000000,1739763337392000000,8
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1739763277388000000,1739763337392000000,1
workspaceModel.workspaceFileIndexData.init.ms,1739763277388000000,1739763337392000000,62
workspaceModel.to.snapshot.ms,1739763277388000000,1739763337392000000,0
workspaceModel.cachedValue.from.cache.count,1739763277388000000,1739763337392000000,143
workspaceModel.cachedValueWithParameters.clear.count,1739763277388000000,1739763337392000000,0
workspaceModel.initializing.ms,1739763277388000000,1739763337392000000,23
workspaceModel.updates.ms,1739763277388000000,1739763337392000000,70
JVM.totalTimeAtSafepointsMs,1739763277388000000,1739763337392000000,169
JVM.threadCount,1739763277388000000,1739763337392000000,120
JVM.GC.collectionTimesMs,1739763277388000000,1739763337392000000,148
JVM.newThreadsCount,1739763277388000000,1739763337392000000,128
JVM.usedNativeBytes,1739763277388000000,1739763337392000000,315416040
JVM.maxHeapBytes,1739763277388000000,1739763337392000000,2147483648
JVM.totalCpuTimeMs,1739763277388000000,1739763337392000000,30540
JVM.totalDirectByteBuffersBytes,1739763277388000000,1739763337392000000,239977261
JVM.usedHeapBytes,1739763277388000000,1739763337392000000,212981856
JVM.totalSafepointCount,1739763277388000000,1739763337392000000,202
JVM.GC.collections,1739763277388000000,1739763337392000000,35
JVM.totalBytesAllocated,1739763277388000000,1739763337392000000,1081730520
JVM.totalTimeToSafepointsMs,1739763277388000000,1739763337392000000,26
JVM.maxThreadCount,1739763277388000000,1739763337392000000,122
OS.loadAverage,1739763277388000000,1739763337392000000,1.015625
workspaceModel.mutableEntityStorage.has.same.entities.ms,1739763277388000000,1739763337392000000,0
jps.project.serializers.load.ms,1739763277388000000,1739763337392000000,21
jps.storage.jps.conf.reader.load.component.ms,1739763277388000000,1739763337392000000,4
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1739763277388000000,1739763337392000000,0
jps.apply.loaded.storage.ms,1739763277388000000,1739763337392000000,12
workspaceModel.moduleManagerBridge.load.all.modules.ms,1739763277388000000,1739763337392000000,116
jps.project.serializers.save.ms,1739763277388000000,1739763337392000000,0
jps.global.handle.before.change.events.ms,1739763277388000000,1739763337392000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1739763277388000000,1739763337392000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1739763277388000000,1739763337392000000,0
jps.global.handle.changed.events.ms,1739763277388000000,1739763337392000000,0
workspaceModel.save.cache.to.file.ms,1739763277388000000,1739763337392000000,38
workspaceModel.global.apply.state.to.project.builder.ms,1739763277388000000,1739763337392000000,2
jps.save.changed.project.entities.ms,1739763277388000000,1739763337392000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1739763277388000000,1739763337392000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1739763277388000000,1739763337392000000,1
workspaceModel.mutableEntityStorage.collect.changes.ms,1739763277388000000,1739763337392000000,1
workspaceModel.mutableEntityStorage.referrers.ms,1739763277388000000,1739763337392000000,0
jps.facet.change.listener.init.bridge.ms,1739763277388000000,1739763337392000000,0
jps.artifact.entities.serializer.save.entities.ms,1739763277388000000,1739763337392000000,0
jps.global.get.library.by.name.ms,1739763277388000000,1739763337392000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1739763277388000000,1739763337392000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1739763277388000000,1739763337392000000,316
workspaceModel.orphan.listener.update.ms,1739763277388000000,1739763337392000000,2
workspaceModel.mutableEntityStorage.to.snapshot.ms,1739763277388000000,1739763337392000000,1
jps.load.project.to.empty.storage.ms,1739763277388000000,1739763337392000000,40
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1739763277388000000,1739763337392000000,0
jps.global.initialize.library.bridges.after.loading.ms,1739763277388000000,1739763337392000000,1
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1739763277388000000,1739763337392000000,1
workspaceModel.mutableEntityStorage.add.entity.ms,1739763277388000000,1739763337392000000,17
workspaceModel.moduleBridge.before.changed.ms,1739763277388000000,1739763337392000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1739763277388000000,1739763337392000000,1
workspaceModel.mutableEntityStorage.put.entity.ms,1739763277388000000,1739763337392000000,4
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1739763277388000000,1739763337392000000,5
jps.reload.project.entities.ms,1739763277388000000,1739763337392000000,0
workspaceModel.mutableEntityStorage.instances.count,1739763277388000000,1739763337392000000,35
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1739763277388000000,1739763337392000000,1
workspaceModel.mutableEntityStorage.entities.by.source.ms,1739763277388000000,1739763337392000000,0
workspaceModel.mutableEntityStorage.entities.ms,1739763277388000000,1739763337392000000,0
jps.global.get.libraries.ms,1739763277388000000,1739763337392000000,0
jps.global.initialize.library.bridges.ms,1739763277388000000,1739763337392000000,21
workspaceModel.do.save.caches.ms,1739763277388000000,1739763337392000000,39
workspaceModel.global.updates.count,1739763277388000000,1739763337392000000,1
jps.global.get.library.ms,1739763277388000000,1739763337392000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1739763277388000000,1739763337392000000,0
jps.module.iml.entities.serializer.load.entities.ms,1739763277388000000,1739763337392000000,12
jps.save.global.entities.ms,1739763277388000000,1739763337392000000,0
workspaceModel.sync.entities.ms,1739763277388000000,1739763337392000000,0
jps.load.initial.state.ms,1739763277388000000,1739763337392000000,8
workspaceModel.load.cache.from.file.ms,1739763277388000000,1739763337392000000,119
workspaceModel.moduleManagerBridge.create.module.instance.ms,1739763277388000000,1739763337392000000,0
jps.module.iml.entities.serializer.save.entities.ms,1739763277388000000,1739763337392000000,0
workspaceModel.global.updates.ms,1739763277388000000,1739763337392000000,5
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1739763277388000000,1739763337392000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1739763277388000000,1739763337392000000,2
jps.facet.change.listener.before.change.events.ms,1739763277388000000,1739763337392000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1739763277388000000,1739763337392000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1739763277388000000,1739763337392000000,0
jps.app.storage.content.reader.load.component.ms,1739763277388000000,1739763337392000000,6
workspaceModel.moduleBridge.update.option.ms,1739763277388000000,1739763337392000000,0
jps.library.entities.serializer.save.entities.ms,1739763277388000000,1739763337392000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1739763277388000000,1739763337392000000,10
jps.facet.change.listener.process.change.events.ms,1739763277388000000,1739763337392000000,0
workspaceModel.load.cache.metadata.from.file.ms,1739763277388000000,1739763337392000000,11
workspaceModel.global.apply.state.to.project.ms,1739763277388000000,1739763337392000000,13
workspaceModel.delayed.project.synchronizer.sync.ms,1739763277388000000,1739763337392000000,53
workspaceModel.mutableEntityStorage.remove.entity.ms,1739763277388000000,1739763337392000000,0
jps.library.entities.serializer.load.entities.ms,1739763277388000000,1739763337392000000,1
jps.artifact.entities.serializer.load.entities.ms,1739763277388000000,1739763337392000000,1
workspaceModel.moduleManagerBridge.load.module.ms,1739763277388000000,1739763337392000000,0
FlushQueue.executionTimeMaxNs,1739763277388000000,1739763337392000000,243269631
WriteAction.executionsCount,1739763277388000000,1739763337392000000,11
AWTEventQueue.dispatchTime90PNs,1739763277388000000,1739763337392000000,5963775
FlushQueue.waitingTime90PNs,1739763277388000000,1739763337392000000,249561087
ReadAction.executionsCount,1739763277388000000,1739763337392000000,74979
AWTEventQueue.dispatchTimeMaxNs,1739763277388000000,1739763337392000000,244318207
FlushQueue.queueSize90P,1739763277388000000,1739763337392000000,79
FlushQueue.queueSizeAvg,1739763277388000000,1739763337392000000,23.719036697247706
AWTEventQueue.dispatchTimeTotalNS,1739763277388000000,1739763337392000000,3248381344
FlushQueue.tasksExecuted,1739763277388000000,1739763337392000000,1744
AWTEventQueue.dispatchTimeAvgNs,1739763277388000000,1739763337392000000,3142643.1257253387
NonBlockingReadAction.failedExecutionTimeUs,1739763277388000000,1739763337392000000,938
FlushQueue.executionTime90PNs,1739763277388000000,1739763337392000000,716799
FlushQueue.queueSizeMax,1739763277388000000,1739763337392000000,114
AWTEventQueue.eventsDispatched,1739763277388000000,1739763337392000000,1034
FlushQueue.executionTimeAvgNs,1739763277388000000,1739763337392000000,1116719.6938073395
NonBlockingReadAction.finalizedExecutionsCount,1739763277388000000,1739763337392000000,14
FlushQueue.waitingTimeMaxNs,1739763277388000000,1739763337392000000,666894335
NonBlockingReadAction.failedExecutionsCount,1739763277388000000,1739763337392000000,1
NonBlockingReadAction.finalizedExecutionTimeUs,1739763277388000000,1739763337392000000,258577
FlushQueue.waitingTimeAvgNs,1739763277388000000,1739763337392000000,6.70013081353211E7
VFS.contentStorage.recordsReadSize,1739763337392000000,1739763397391000000,0
VFS.fileByIdCache.hits,1739763337392000000,1739763397391000000,0
VFS.contentStorage.recordsDecompressionTimeUs,1739763337392000000,1739763397391000000,0
FileNameCache.totalMisses,1739763337392000000,1739763397391000000,0
VFS.fileByIdCache.misses,1739763337392000000,1739763397391000000,0
VFS.contentStorage.recordsStoredSize,1739763337392000000,1739763397391000000,0
FileNameCache.queries,1739763337392000000,1739763397391000000,0
VFS.invertedFileNameIndex.requests,1739763337392000000,1739763397391000000,0
VFS.fileChildByName,1739763337392000000,1739763397391000000,0
VFS.contentStorage.recordsDeduplicated,1739763337392000000,1739763397391000000,0
VFS.contentStorage.recordsUncompressedSize,1739763337392000000,1739763397391000000,0
VFS.contentStorage.recordsRead,1739763337392000000,1739763397391000000,0
VFS.contentStorage.recordsReadDecompressed,1739763337392000000,1739763397391000000,0
VFS.contentStorage.recordsStored,1739763337392000000,1739763397391000000,0
VFS.contentStorage.recordsStoredCompressed,1739763337392000000,1739763397391000000,0
DiskQueryRelay.taskExecutionTotalTimeUs,1739763337392000000,1739763397391000000,0
writeAction.wait.ms,1739763337392000000,1739763397391000000,0
writeAction.count,1739763337392000000,1739763397391000000,0
DiskQueryRelay.tasksRequested,1739763337392000000,1739763397391000000,0
writeAction.max.wait.ms,1739763337392000000,1739763397391000000,1
DiskQueryRelay.tasksExecuted,1739763337392000000,1739763397391000000,0
DiskQueryRelay.taskWaitingTotalTimeUs,1739763337392000000,1739763397391000000,0
writeAction.median.wait.ms,1739763337392000000,1739763397391000000,0
compiler.ArtifactManagerBridge.commit.ms,1739763337392000000,1739763397391000000,0
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1739763337392000000,1739763397391000000,0
compiler.ArtifactManagerBridge.findArtifact.ms,1739763337392000000,1739763397391000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1739763337392000000,1739763397391000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1739763337392000000,1739763397391000000,0
compiler.ArtifactManagerBridge.getArtifacts.ms,1739763337392000000,1739763397391000000,0
compiler.ArtifactManagerBridge.dropMappings.ms,1739763337392000000,1739763397391000000,0
DirectByteBufferAllocator.hits,1739763337392000000,1739763397391000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1739763337392000000,1739763397391000000,0
FilePageCache.capacityInBytes,1739763337392000000,1739763397391000000,503316478
FilePageCacheLockFree.totalHeapBytesReclaimed,1739763337392000000,1739763397391000000,0
FilePageCacheLockFree.totalPagesAllocated,1739763337392000000,1739763397391000000,0
MappedFileStorage.totalPagesMapped,1739763337392000000,1739763397391000000,16
StorageLockContext.competingThreads.avg,1739763337392000000,1739763397391000000,0.0
StreamlinedBlobStorage.recordsDeleted,1739763337392000000,1739763397391000000,0
FilePageCacheLockFree.totalClosedStoragesReclaimed,1739763337392000000,1739763397391000000,0
FilePageCacheLockFree.totalPagesReadMs,1739763337392000000,1739763397391000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1739763337392000000,1739763397391000000,238043136
MappedFileStorage.totalBytesMapped,1739763337392000000,1739763397391000000,202637312
FilePageCacheLockFree.totalNativeBytesReclaimed,1739763337392000000,1739763397391000000,0
FilePageCacheLockFree.housekeeperTurnsDone,1739763337392000000,1739763397391000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1739763337392000000,1739763397391000000,0
FilePageCacheLockFree.totalNativeBytesAllocated,1739763337392000000,1739763397391000000,0
StorageLockContext.competingThreads.90P,1739763337392000000,1739763397391000000,0
StreamlinedBlobStorage.recordsAllocated,1739763337392000000,1739763397391000000,0
FilePageCache.disposedBuffers,1739763337392000000,1739763397391000000,0
FilePageCacheLockFree.totalBytesRead,1739763337392000000,1739763397391000000,0
MappedFileStorage.storages,1739763337392000000,1739763397391000000,16
FilePageCache.maxCacheSizeInBytes,1739763337392000000,1739763397391000000,238043136
FilePageCacheLockFree.totalHeapBytesAllocated,1739763337392000000,1739763397391000000,0
DirectByteBufferAllocator.misses,1739763337392000000,1739763397391000000,0
StorageLockContext.competingThreads.max,1739763337392000000,1739763397391000000,0
FilePageCacheLockFree.totalPagesHandedOver,1739763337392000000,1739763397391000000,0
DirectByteBufferAllocator.disposed,1739763337392000000,1739763397391000000,0
MappedFileStorage.totalTimeSpentOnMappingUs,1739763337392000000,1739763397391000000,11926
FilePageCacheLockFree.totalPagesReclaimed,1739763337392000000,1739763397391000000,0
FilePageCacheLockFree.totalPagesRequestsMs,1739763337392000000,1739763397391000000,0
FilePageCache.totalPageDisposalsUs,1739763337392000000,1739763397391000000,0
FilePageCacheLockFree.totalBytesRequested,1739763337392000000,1739763397391000000,0
FilePageCacheLockFree.totalPagesWritten,1739763337392000000,1739763397391000000,0
FilePageCacheLockFree.totalPagesWriteMs,1739763337392000000,1739763397391000000,0
FilePageCache.totalPageLoadsUs,1739763337392000000,1739763397391000000,0
FilePageCacheLockFree.housekeeperTimeSpentMs,1739763337392000000,1739763397391000000,0
FilePageCache.maxRegisteredFiles,1739763337392000000,1739763397391000000,535
FilePageCacheLockFree.totalPagesRequested,1739763337392000000,1739763397391000000,0
FilePageCacheLockFree.totalPageAllocationsWaited,1739763337392000000,1739763397391000000,0
FilePageCache.pageLoads,1739763337392000000,1739763397391000000,0
FilePageCacheLockFree.totalBytesWritten,1739763337392000000,1739763397391000000,0
FilePageCacheLockFree.nativeBytesInUse,1739763337392000000,1739763397391000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1739763337392000000,1739763397391000000,0
FilePageCache.uncachedFileAccess,1739763337392000000,1739763397391000000,0
FilePageCacheLockFree.heapBytesInUse,1739763337392000000,1739763397391000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1739763337392000000,1739763397391000000,0
FilePageCache.pageHits,1739763337392000000,1739763397391000000,0
FilePageCache.pageFastCacheHits,1739763337392000000,1739763397391000000,0
FilePageCacheLockFree.housekeeperTurnsSkipped,1739763337392000000,1739763397391000000,0
StreamlinedBlobStorage.recordsRelocated,1739763337392000000,1739763397391000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1739763337392000000,1739763397391000000,0
DirectByteBufferAllocator.reclaimed,1739763337392000000,1739763397391000000,0
cacheStateStorage.get.counter,1739763337392000000,1739763397391000000,1
cacheStateStorage.set.counter,1739763337392000000,1739763397391000000,0
cacheStateStorage.set.duration,1739763337392000000,1739763397391000000,0
cacheStateStorage.get.duration,1739763337392000000,1739763397391000000,0
Indexes.entries.lookups,1739763337392000000,1739763397391000000,0
IndexesFlusher.totalFlushingTimeUs,1739763337392000000,1739763397391000000,242518
Indexes.entries.lookupDurationAvgMs,1739763337392000000,1739763397391000000,0.0
Indexing.writer_1.totalTimeSpentWritingMs,1739763337392000000,1739763397391000000,0
Indexes.allKeys.lookupDurationAvgMs,1739763337392000000,1739763397391000000,0.0
Indexing.totalTimeIndexersSleptMs,1739763337392000000,1739763397391000000,0
Indexing.writesQueuedMin,1739763337392000000,1739763397391000000,0
Indexing.writesQueuedMax,1739763337392000000,1739763397391000000,0
