# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1740023702717000000,1740023762791000000,82
workspaceModel.cachedValueWithParameters.from.cache.count,1740023702717000000,1740023762791000000,0
workspaceModel.workspaceFileIndexData.markDirty.ms,1740023702717000000,1740023762791000000,0
workspaceModel.initializing.ms,1740023702717000000,1740023762791000000,33
workspaceModel.cachedValueWithParameters.calculated.count,1740023702717000000,1740023762791000000,0
workspaceModel.replace.project.model.ms,1740023702717000000,1740023762791000000,28
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1740023702717000000,1740023762791000000,95
lexer.XML.size.bytes,1740023702717000000,1740023762791000000,334895
writeAction.wait.ms,1740023702717000000,1740023762791000000,40
parser.JAVA.size.bytes,1740023702717000000,1740023762791000000,2698
parser.XML.size.bytes,1740023702717000000,1740023762791000000,334895
lexer.JAVA.size.bytes,1740023702717000000,1740023762791000000,2698
lexer.XML.time.ns,1740023702717000000,1740023762791000000,52234046
DiskQueryRelay.taskWaitingTotalTimeUs,1740023702717000000,1740023762791000000,226810
parser.XML.time.ns,1740023702717000000,1740023762791000000,117813633
writeAction.count,1740023702717000000,1740023762791000000,20
DiskQueryRelay.tasksRequested,1740023702717000000,1740023762791000000,3298
DiskQueryRelay.taskExecutionTotalTimeUs,1740023702717000000,1740023762791000000,184952
writeAction.max.wait.ms,1740023702717000000,1740023762791000000,14
writeAction.median.wait.ms,1740023702717000000,1740023762791000000,0
DiskQueryRelay.tasksExecuted,1740023702717000000,1740023762791000000,2773
parser.JAVA.time.ns,1740023702717000000,1740023762791000000,21597284
lexer.JAVA.time.ns,1740023702717000000,1740023762791000000,6201278
FlushQueue.tasksExecuted,1740023702717000000,1740023762791000000,0
WriteAction.executionsCount,1740023702717000000,1740023762791000000,20
NonBlockingReadAction.finalizedExecutionsCount,1740023702717000000,1740023762791000000,500
ReadAction.executionsCount,1740023702717000000,1740023762791000000,218822
NonBlockingReadAction.failedExecutionsCount,1740023702717000000,1740023762791000000,1
FlushQueue.queueSizeAvg,1740023702717000000,1740023762791000000,0.0
FlushQueue.waitingTimeAvgNs,1740023702717000000,1740023762791000000,0.0
FlushQueue.executionTimeMaxNs,1740023702717000000,1740023762791000000,0
AWTEventQueue.dispatchTimeAvgNs,1740023702717000000,1740023762791000000,0.0
FlushQueue.queueSize90P,1740023702717000000,1740023762791000000,0
FlushQueue.waitingTime90PNs,1740023702717000000,1740023762791000000,0
FlushQueue.executionTime90PNs,1740023702717000000,1740023762791000000,0
FlushQueue.executionTimeAvgNs,1740023702717000000,1740023762791000000,0.0
NonBlockingReadAction.failedExecutionTimeUs,1740023702717000000,1740023762791000000,48365
NonBlockingReadAction.finalizedExecutionTimeUs,1740023702717000000,1740023762791000000,328071
AWTEventQueue.eventsDispatched,1740023702717000000,1740023762791000000,0
FlushQueue.waitingTimeMaxNs,1740023702717000000,1740023762791000000,0
AWTEventQueue.dispatchTime90PNs,1740023702717000000,1740023762791000000,0
AWTEventQueue.dispatchTimeMaxNs,1740023702717000000,1740023762791000000,0
FlushQueue.queueSizeMax,1740023702717000000,1740023762791000000,0
AWTEventQueue.dispatchTimeTotalNS,1740023702717000000,1740023762791000000,5966357145
compiler.ArtifactManagerBridge.initBridges.ms,1740023702717000000,1740023762791000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1740023702717000000,1740023762791000000,0
compiler.ArtifactVirtualFileListener.filePathChanged.ms,1740023702717000000,1740023762791000000,0
compiler.ArtifactManagerBridge.commit.ms,1740023702717000000,1740023762791000000,0
compiler.ArtifactManagerBridge.findArtifact.ms,1740023702717000000,1740023762791000000,0
compiler.ArtifactManagerBridge.dropMappings.ms,1740023702717000000,1740023762791000000,0
compiler.ArtifactVirtualFileListener.propertyChanged.ms,1740023702717000000,1740023762791000000,0
compiler.ArtifactManagerBridge.getArtifacts.ms,1740023702717000000,1740023762791000000,0
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1740023702717000000,1740023762791000000,12
VFS.contentStorage.recordsStored,1740023702717000000,1740023762791000000,0
FileNameCache.queries,1740023702717000000,1740023762791000000,215616
VFS.contentStorage.recordsRead,1740023702717000000,1740023762791000000,38
VFS.fileByIdCache.hits,1740023702717000000,1740023762791000000,0
VFS.fileByIdCache.misses,1740023702717000000,1740023762791000000,326
VFS.contentStorage.recordsDecompressionTimeUs,1740023702717000000,1740023762791000000,2930
VFS.contentStorage.recordsReadSize,1740023702717000000,1740023762791000000,624848
VFS.contentStorage.recordsDeduplicated,1740023702717000000,1740023762791000000,0
FileNameCache.totalMisses,1740023702717000000,1740023762791000000,640
VFS.contentStorage.recordsStoredSize,1740023702717000000,1740023762791000000,0
VFS.contentStorage.recordsStoredCompressed,1740023702717000000,1740023762791000000,0
VFS.contentStorage.recordsUncompressedSize,1740023702717000000,1740023762791000000,0
VFS.fileChildByName,1740023702717000000,1740023762791000000,8453
VFS.invertedFileNameIndex.requests,1740023702717000000,1740023762791000000,10
VFS.contentStorage.recordsReadDecompressed,1740023702717000000,1740023762791000000,10
FilePageCacheLockFree.totalPagesRequestsMs,1740023702717000000,1740023762791000000,0
FilePageCacheLockFree.totalPagesReadMs,1740023702717000000,1740023762791000000,0
FilePageCache.capacityInBytes,1740023702717000000,1740023762791000000,503316478
FilePageCache.pageFastCacheHits,1740023702717000000,1740023762791000000,4661
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1740023702717000000,1740023762791000000,4696158
StorageLockContext.competingThreads.avg,1740023702717000000,1740023762791000000,0.0
FilePageCacheLockFree.totalPagesWriteMs,1740023702717000000,1740023762791000000,0
FilePageCacheLockFree.totalPagesWritten,1740023702717000000,1740023762791000000,0
FilePageCache.totalPageDisposalsUs,1740023702717000000,1740023762791000000,598
FilePageCache.maxRegisteredFiles,1740023702717000000,1740023762791000000,538
FilePageCacheLockFree.totalHeapBytesReclaimed,1740023702717000000,1740023762791000000,0
FilePageCache.totalPageLoadsUs,1740023702717000000,1740023762791000000,204270
DirectByteBufferAllocator.hits,1740023702717000000,1740023762791000000,3
FilePageCacheLockFree.totalHeapBytesAllocated,1740023702717000000,1740023762791000000,0
FilePageCacheLockFree.totalBytesWritten,1740023702717000000,1740023762791000000,0
DirectByteBufferAllocator.disposed,1740023702717000000,1740023762791000000,0
FilePageCacheLockFree.totalBytesRead,1740023702717000000,1740023762791000000,0
MappedFileStorage.totalBytesMapped,1740023702717000000,1740023762791000000,202637312
FilePageCacheLockFree.totalPagesRequested,1740023702717000000,1740023762791000000,0
FilePageCache.disposedBuffers,1740023702717000000,1740023762791000000,3
FilePageCacheLockFree.totalPagesAllocated,1740023702717000000,1740023762791000000,0
StorageLockContext.competingThreads.90P,1740023702717000000,1740023762791000000,0
StreamlinedBlobStorage.recordsDeleted,1740023702717000000,1740023762791000000,5
FilePageCacheLockFree.totalPagesReclaimed,1740023702717000000,1740023762791000000,0
MappedFileStorage.totalPagesMapped,1740023702717000000,1740023762791000000,16
FilePageCacheLockFree.housekeeperTurnsSkipped,1740023702717000000,1740023762791000000,0
MappedFileStorage.totalTimeSpentOnMappingUs,1740023702717000000,1740023762791000000,15306
MappedFileStorage.storages,1740023702717000000,1740023762791000000,16
DirectByteBufferAllocator.misses,1740023702717000000,1740023762791000000,236
FilePageCache.pageLoadsAboveSizeThreshold,1740023702717000000,1740023762791000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1740023702717000000,1740023762791000000,0
StreamlinedBlobStorage.recordsRelocated,1740023702717000000,1740023762791000000,0
FilePageCacheLockFree.totalBytesRequested,1740023702717000000,1740023762791000000,0
FilePageCacheLockFree.heapBytesInUse,1740023702717000000,1740023762791000000,0
DirectByteBufferAllocator.reclaimed,1740023702717000000,1740023762791000000,3
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1740023702717000000,1740023762791000000,245383168
FilePageCache.pageLoads,1740023702717000000,1740023762791000000,239
FilePageCacheLockFree.totalClosedStoragesReclaimed,1740023702717000000,1740023762791000000,0
FilePageCacheLockFree.totalPageAllocationsWaited,1740023702717000000,1740023762791000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1740023702717000000,1740023762791000000,0
FilePageCacheLockFree.housekeeperTimeSpentMs,1740023702717000000,1740023762791000000,0
FilePageCacheLockFree.nativeBytesInUse,1740023702717000000,1740023762791000000,0
FilePageCacheLockFree.housekeeperTurnsDone,1740023702717000000,1740023762791000000,0
StorageLockContext.competingThreads.max,1740023702717000000,1740023762791000000,0
FilePageCache.maxCacheSizeInBytes,1740023702717000000,1740023762791000000,245383168
StreamlinedBlobStorage.recordsAllocated,1740023702717000000,1740023762791000000,63836
FilePageCache.pageHits,1740023702717000000,1740023762791000000,0
FilePageCacheLockFree.totalNativeBytesReclaimed,1740023702717000000,1740023762791000000,0
FilePageCacheLockFree.totalPagesHandedOver,1740023702717000000,1740023762791000000,0
FilePageCacheLockFree.totalNativeBytesAllocated,1740023702717000000,1740023762791000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1740023702717000000,1740023762791000000,975961
FilePageCache.uncachedFileAccess,1740023702717000000,1740023762791000000,138
cacheStateStorage.set.counter,1740023702717000000,1740023762791000000,3
cacheStateStorage.get.counter,1740023702717000000,1740023762791000000,41
cacheStateStorage.get.duration,1740023702717000000,1740023762791000000,217
cacheStateStorage.set.duration,1740023702717000000,1740023762791000000,15
IndexesFlusher.totalContentionQuotaSpent,1740023702717000000,1740023762791000000,0
Indexing.totalTimeIndexersSleptMs,1740023702717000000,1740023762791000000,0
Indexes.stubs.lookupDurationAvgMs,1740023702717000000,1740023762791000000,0.0
Indexes.stubs.lookupDuration90PMs,1740023702717000000,1740023762791000000,0.0
Indexes.stubs.lookups,1740023702717000000,1740023762791000000,724
Indexes.entries.lookupDurationAvgMs,1740023702717000000,1740023762791000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1740023702717000000,1740023762791000000,0.0
Indexing.writer_3.totalTimeSpentWritingMs,1740023702717000000,1740023762791000000,0
Indexing.writer_1.totalTimeSpentWritingMs,1740023702717000000,1740023762791000000,0
Indexing.writesQueuedMax,1740023702717000000,1740023762791000000,0
Indexes.allKeys.lookupDuration90PMs,1740023702717000000,1740023762791000000,0.0
Indexing.writer_0.totalTimeSpentWritingMs,1740023702717000000,1740023762791000000,0
IndexesFlusher.totalFlushesRetried,1740023702717000000,1740023762791000000,0
Indexing.writer_2.totalTimeSpentWritingMs,1740023702717000000,1740023762791000000,0
Indexes.allKeys.lookups,1740023702717000000,1740023762791000000,0
Indexing.cache.totalCacheMisses,1740023702717000000,1740023762791000000,607
IndexesFlusher.totalFlushes,1740023702717000000,1740023762791000000,59
Indexes.entries.lookupDurationMaxMs,1740023702717000000,1740023762791000000,0.0
Indexes.entries.lookups,1740023702717000000,1740023762791000000,77
Indexes.stubs.lookupDurationMaxMs,1740023702717000000,1740023762791000000,0.0
Indexes.allKeys.lookupDurationAvgMs,1740023702717000000,1740023762791000000,0.0
Indexing.writesQueuedMin,1740023702717000000,1740023762791000000,9223372036854775807
IndexesFlusher.totalFlushingTimeUs,1740023702717000000,1740023762791000000,270827
Indexes.entries.lookupDuration90PMs,1740023702717000000,1740023762791000000,0.0
Indexing.cache.totalCacheAccesses,1740023702717000000,1740023762791000000,1639
Indexing.cache.totalCacheEvicted,1740023702717000000,1740023762791000000,607
JVM.usedHeapBytes,1740023702717000000,1740023762791000000,472982912
JVM.newThreadsCount,1740023702717000000,1740023762791000000,149
JVM.GC.collectionTimesMs,1740023702717000000,1740023762791000000,233
JVM.usedNativeBytes,1740023702717000000,1740023762791000000,415439616
JVM.totalDirectByteBuffersBytes,1740023702717000000,1740023762791000000,248000343
JVM.maxThreadCount,1740023702717000000,1740023762791000000,141
JVM.GC.collections,1740023702717000000,1740023762791000000,39
JVM.totalTimeToSafepointsMs,1740023702717000000,1740023762791000000,30
JVM.totalBytesAllocated,1740023702717000000,1740023762791000000,1965844024
JVM.totalCpuTimeMs,1740023702717000000,1740023762791000000,50020
OS.loadAverage,1740023702717000000,1740023762791000000,0.68798828125
JVM.totalSafepointCount,1740023702717000000,1740023762791000000,199
JVM.threadCount,1740023702717000000,1740023762791000000,139
JVM.totalTimeAtSafepointsMs,1740023702717000000,1740023762791000000,247
JVM.maxHeapBytes,1740023702717000000,1740023762791000000,2147483648
workspaceModel.global.updates.count,1740023702717000000,1740023762791000000,1
jps.save.global.entities.ms,1740023702717000000,1740023762791000000,63
workspaceModel.global.updates.ms,1740023702717000000,1740023762791000000,4
workspaceModel.global.apply.state.to.project.builder.ms,1740023702717000000,1740023762791000000,2
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1740023702717000000,1740023762791000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1740023702717000000,1740023762791000000,1
jps.global.handle.before.change.events.ms,1740023702717000000,1740023762791000000,0
jps.reload.project.entities.ms,1740023702717000000,1740023762791000000,0
jps.global.handle.changed.events.ms,1740023702717000000,1740023762791000000,0
jps.facet.change.listener.init.bridge.ms,1740023702717000000,1740023762791000000,0
jps.global.initialize.library.bridges.ms,1740023702717000000,1740023762791000000,32
workspaceModel.moduleBridge.update.option.ms,1740023702717000000,1740023762791000000,0
jps.load.project.to.empty.storage.ms,1740023702717000000,1740023762791000000,122
workspaceModel.load.cache.from.file.ms,1740023702717000000,1740023762791000000,132
jps.project.serializers.load.ms,1740023702717000000,1740023762791000000,48
workspaceModel.mutableEntityStorage.put.entity.ms,1740023702717000000,1740023762791000000,12
workspaceModel.moduleManagerBridge.load.all.modules.ms,1740023702717000000,1740023762791000000,101
workspaceModel.moduleManagerBridge.create.module.instance.ms,1740023702717000000,1740023762791000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1740023702717000000,1740023762791000000,1
jps.app.storage.content.writer.save.component.ms,1740023702717000000,1740023762791000000,27
workspaceModel.sync.entities.ms,1740023702717000000,1740023762791000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1740023702717000000,1740023762791000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1740023702717000000,1740023762791000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1740023702717000000,1740023762791000000,0
workspaceModel.mutableEntityStorage.instances.count,1740023702717000000,1740023762791000000,38
workspaceModel.mutableEntityStorage.remove.entity.ms,1740023702717000000,1740023762791000000,0
jps.app.storage.content.reader.load.component.ms,1740023702717000000,1740023762791000000,1
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1740023702717000000,1740023762791000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1740023702717000000,1740023762791000000,1
jps.facet.change.listener.before.change.events.ms,1740023702717000000,1740023762791000000,0
workspaceModel.mutableEntityStorage.entities.ms,1740023702717000000,1740023762791000000,1
workspaceModel.orphan.listener.update.ms,1740023702717000000,1740023762791000000,3
workspaceModel.mutableEntityStorage.collect.changes.ms,1740023702717000000,1740023762791000000,0
jps.project.serializers.save.ms,1740023702717000000,1740023762791000000,1
workspaceModel.mutableEntityStorage.modify.entity.ms,1740023702717000000,1740023762791000000,20
jps.library.entities.serializer.load.entities.ms,1740023702717000000,1740023762791000000,4
workspaceModel.moduleManagerBridge.newModule.ms,1740023702717000000,1740023762791000000,0
jps.artifact.entities.serializer.save.entities.ms,1740023702717000000,1740023762791000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1740023702717000000,1740023762791000000,36
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1740023702717000000,1740023762791000000,2
jps.global.get.libraries.ms,1740023702717000000,1740023762791000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1740023702717000000,1740023762791000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1740023702717000000,1740023762791000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1740023702717000000,1740023762791000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1740023702717000000,1740023762791000000,0
workspaceModel.do.save.caches.ms,1740023702717000000,1740023762791000000,38
jps.global.initialize.library.bridges.after.loading.ms,1740023702717000000,1740023762791000000,1
jps.global.get.library.by.name.ms,1740023702717000000,1740023762791000000,0
jps.library.entities.serializer.save.entities.ms,1740023702717000000,1740023762791000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1740023702717000000,1740023762791000000,37
workspaceModel.moduleManagerBridge.build.module.graph.ms,1740023702717000000,1740023762791000000,6
jps.facet.change.listener.process.change.events.ms,1740023702717000000,1740023762791000000,1
workspaceModel.moduleBridgeLoader.loading.modules.ms,1740023702717000000,1740023762791000000,307
workspaceModel.delayed.project.synchronizer.sync.ms,1740023702717000000,1740023762791000000,179
workspaceModel.global.apply.state.to.project.ms,1740023702717000000,1740023762791000000,17
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1740023702717000000,1740023762791000000,1
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1740023702717000000,1740023762791000000,12
workspaceModel.load.cache.metadata.from.file.ms,1740023702717000000,1740023762791000000,15
workspaceModel.mutableEntityStorage.to.snapshot.ms,1740023702717000000,1740023762791000000,3
jps.module.iml.entities.serializer.save.entities.ms,1740023702717000000,1740023762791000000,0
workspaceModel.moduleBridge.before.changed.ms,1740023702717000000,1740023762791000000,0
jps.global.get.library.ms,1740023702717000000,1740023762791000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1740023702717000000,1740023762791000000,5
jps.storage.jps.conf.reader.load.component.ms,1740023702717000000,1740023762791000000,13
jps.artifact.entities.serializer.load.entities.ms,1740023702717000000,1740023762791000000,4
jps.save.changed.project.entities.ms,1740023702717000000,1740023762791000000,1
jps.module.iml.entities.serializer.load.entities.ms,1740023702717000000,1740023762791000000,28
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1740023702717000000,1740023762791000000,0
workspaceModel.save.cache.to.file.ms,1740023702717000000,1740023762791000000,41
jps.apply.loaded.storage.ms,1740023702717000000,1740023762791000000,50
jps.load.initial.state.ms,1740023702717000000,1740023762791000000,11
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1740023762791000000,1740023800698000000,0
workspaceModel.updates.precise.ms,1740023762791000000,1740023800698000000,0
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1740023762791000000,1740023800698000000,0
workspaceModel.collect.changes.ms,1740023762791000000,1740023800698000000,0
workspaceModel.on.before.changed.ms,1740023762791000000,1740023800698000000,0
workspaceModel.pre.handlers.ms,1740023762791000000,1740023800698000000,0
workspaceModel.on.changed.ms,1740023762791000000,1740023800698000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1740023762791000000,1740023800698000000,0
workspaceModel.init.bridges.ms,1740023762791000000,1740023800698000000,0
workspaceModel.cachedValue.from.cache.count,1740023762791000000,1740023800698000000,110
workspaceModel.updates.count,1740023762791000000,1740023800698000000,0
workspaceModel.cachedValueWithParameters.clear.count,1740023762791000000,1740023800698000000,0
workspaceModel.updates.ms,1740023762791000000,1740023800698000000,0
workspaceModel.to.snapshot.ms,1740023762791000000,1740023800698000000,0
workspaceModel.check.recursive.update.ms,1740023762791000000,1740023800698000000,0
workspaceModel.cachedValueWithParameters.total.get.count,1740023762791000000,1740023800698000000,0
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1740023762791000000,1740023800698000000,1
workspaceModel.full.replace.project.model.ms,1740023762791000000,1740023800698000000,0
workspaceModel.loading.from.cache.ms,1740023762791000000,1740023800698000000,0
workspaceModel.cachedValue.total.get.count,1740023762791000000,1740023800698000000,110
workspaceModel.cachedValue.calculated.count,1740023762791000000,1740023800698000000,0
workspaceModel.cachedValue.clear.count,1740023762791000000,1740023800698000000,1
workspaceModel.workspaceFileIndexData.getPackageName.ms,1740023762791000000,1740023800698000000,1
workspaceModel.loading.total.ms,1740023762791000000,1740023800698000000,0
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1740023762791000000,1740023800698000000,0
workspaceModel.workspaceFileIndexData.init.ms,1740023762791000000,1740023800698000000,0
workspaceModel.update.unloaded.entities.ms,1740023762791000000,1740023800698000000,0
workspaceModel.workspaceFileIndexData.processFileSets.ms,1740023762791000000,1740023800698000000,0
workspaceModel.workspaceFileIndexData.instances.count,1740023762791000000,1740023800698000000,0
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1740023762791000000,1740023800698000000,0
workspaceModel.cachedValueWithParameters.from.cache.count,1740023762791000000,1740023800698000000,0
workspaceModel.workspaceFileIndexData.markDirty.ms,1740023762791000000,1740023800698000000,0
workspaceModel.initializing.ms,1740023762791000000,1740023800698000000,0
workspaceModel.cachedValueWithParameters.calculated.count,1740023762791000000,1740023800698000000,0
workspaceModel.replace.project.model.ms,1740023762791000000,1740023800698000000,0
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1740023762791000000,1740023800698000000,6
writeAction.wait.ms,1740023762791000000,1740023800698000000,0
DiskQueryRelay.taskWaitingTotalTimeUs,1740023762791000000,1740023800698000000,7326
writeAction.count,1740023762791000000,1740023800698000000,7
DiskQueryRelay.tasksRequested,1740023762791000000,1740023800698000000,61
DiskQueryRelay.taskExecutionTotalTimeUs,1740023762791000000,1740023800698000000,6131
writeAction.max.wait.ms,1740023762791000000,1740023800698000000,14
writeAction.median.wait.ms,1740023762791000000,1740023800698000000,0
DiskQueryRelay.tasksExecuted,1740023762791000000,1740023800698000000,61
NonBlockingReadAction.finalizedExecutionsCount,1740023762791000000,1740023800698000000,174
NonBlockingReadAction.failedExecutionsCount,1740023762791000000,1740023800698000000,0
NonBlockingReadAction.failedExecutionTimeUs,1740023762791000000,1740023800698000000,0
NonBlockingReadAction.finalizedExecutionTimeUs,1740023762791000000,1740023800698000000,40683
AWTEventQueue.dispatchTimeTotalNS,1740023762791000000,1740023800698000000,2454750351
compiler.ArtifactManagerBridge.initBridges.ms,1740023762791000000,1740023800698000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1740023762791000000,1740023800698000000,0
compiler.ArtifactVirtualFileListener.filePathChanged.ms,1740023762791000000,1740023800698000000,0
compiler.ArtifactManagerBridge.commit.ms,1740023762791000000,1740023800698000000,0
compiler.ArtifactManagerBridge.findArtifact.ms,1740023762791000000,1740023800698000000,0
compiler.ArtifactManagerBridge.dropMappings.ms,1740023762791000000,1740023800698000000,0
compiler.ArtifactVirtualFileListener.propertyChanged.ms,1740023762791000000,1740023800698000000,0
compiler.ArtifactManagerBridge.getArtifacts.ms,1740023762791000000,1740023800698000000,0
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1740023762791000000,1740023800698000000,0
VFS.fileByIdCache.hits,1740023762791000000,1740023800698000000,1
VFS.fileByIdCache.misses,1740023762791000000,1740023800698000000,180
VFS.fileChildByName,1740023762791000000,1740023800698000000,2817
VFS.invertedFileNameIndex.requests,1740023762791000000,1740023800698000000,2
FilePageCacheLockFree.totalPagesRequestsMs,1740023762791000000,1740023800698000000,0
FilePageCacheLockFree.totalPagesReadMs,1740023762791000000,1740023800698000000,0
FilePageCache.capacityInBytes,1740023762791000000,1740023800698000000,503316478
FilePageCache.pageFastCacheHits,1740023762791000000,1740023800698000000,821
StorageLockContext.competingThreads.avg,1740023762791000000,1740023800698000000,0.0
FilePageCacheLockFree.totalPagesWriteMs,1740023762791000000,1740023800698000000,0
FilePageCacheLockFree.totalPagesWritten,1740023762791000000,1740023800698000000,0
FilePageCache.totalPageDisposalsUs,1740023762791000000,1740023800698000000,21
FilePageCache.maxRegisteredFiles,1740023762791000000,1740023800698000000,538
FilePageCacheLockFree.totalHeapBytesReclaimed,1740023762791000000,1740023800698000000,0
FilePageCache.totalPageLoadsUs,1740023762791000000,1740023800698000000,2284
DirectByteBufferAllocator.hits,1740023762791000000,1740023800698000000,0
FilePageCacheLockFree.totalHeapBytesAllocated,1740023762791000000,1740023800698000000,0
FilePageCacheLockFree.totalBytesWritten,1740023762791000000,1740023800698000000,0
DirectByteBufferAllocator.disposed,1740023762791000000,1740023800698000000,198
FilePageCacheLockFree.totalBytesRead,1740023762791000000,1740023800698000000,0
FilePageCacheLockFree.totalPagesRequested,1740023762791000000,1740023800698000000,0
FilePageCache.disposedBuffers,1740023762791000000,1740023800698000000,241
FilePageCacheLockFree.totalPagesAllocated,1740023762791000000,1740023800698000000,0
StorageLockContext.competingThreads.90P,1740023762791000000,1740023800698000000,0
FilePageCacheLockFree.totalPagesReclaimed,1740023762791000000,1740023800698000000,0
FilePageCacheLockFree.housekeeperTurnsSkipped,1740023762791000000,1740023800698000000,0
DirectByteBufferAllocator.misses,1740023762791000000,1740023800698000000,5
FilePageCache.pageLoadsAboveSizeThreshold,1740023762791000000,1740023800698000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1740023762791000000,1740023800698000000,41967616
FilePageCacheLockFree.totalBytesRequested,1740023762791000000,1740023800698000000,0
FilePageCacheLockFree.heapBytesInUse,1740023762791000000,1740023800698000000,0
DirectByteBufferAllocator.reclaimed,1740023762791000000,1740023800698000000,43
